# celestial_stars.dat
#
# An excerpt of the Hipparcos Catalogue (main catalog, hip_main.dat)
# containing the named stars supported by weewx-celestial.
#
# Source: The Hipparcos and Tycho Catalogues, ESA SP-1200 (1997).
#         European Space Agency.  Distributed by the Centre de Donnees
#         astronomiques de Strasbourg (CDS) as VizieR catalog I/239:
#         https://cdsarc.cds.unistra.fr/ftp/cats/I/239/hip_main.dat
#
# Each data line is an unmodified record from hip_main.dat.
#
H|       27366| |05 47 45.39|-09 40 10.6| 2.07|1|G|086.93911641|-09.66960186| |   4.52|    1.55|   -1.20|  0.67|  0.52|  0.77|  0.67|  0.50| 0.37| 0.02|-0.16|-0.30|-0.54| 0.20|-0.50|-0.13|-0.05| 0.27|  3| 1.54| 27366| 1.906|0.005| 2.037|0.004| |-0.168|0.027|G|-.14|0.02|A| | 2.0065|0.0020|0.014| 83| | 1.99| 2.02|       |U|2| |          | |  | 1| | | |  |   |       |     |     |    |S| |P| 38771|B-09 1235 |          |          |-.14|B0.5Iavar   |X 
H|       27628| |05 50 57.55|-35 46 09.5| 3.12| |G|087.73980340|-35.76929225| |  37.94|   55.74|  404.68|  0.45|  0.44|  0.57|  0.50|  0.47|-0.02| 0.20|-0.14| 0.03|-0.15| 0.28|-0.13|-0.12| 0.00|-0.19|  0| 0.52| 27628| 4.627|0.003| 3.242|0.002| | 1.146|0.052|G|1.10|0.02|A| | 3.2833|0.0004|0.004|116| | 3.28| 3.29|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 39425|          |C-35  2546|P-35   752|1.10|K1.5III     |3 
H|       27989| |05 55 10.29|+07 24 25.3| 0.45|2|H|088.79287161|+07.40703634| |   7.63|   27.33|   10.86|  1.51|  1.13|  1.64|  2.30|  1.46| 0.08| 0.19|-0.26|-0.21|-0.27| 0.11|-0.15|-0.50| 0.21| 0.28|  0|     | 27989| 2.849|0.009| 0.769|0.019| | 1.500|0.510|G|2.32|0.02|A| | 0.4997|0.0234|0.109| 57| | 0.33| 0.62|       |U|2|C|05552+0724|I| 1| 1|X| |S|  |   |       |     |     |    |S| |P| 39801|B+07 1055 |          |          |2.32|M2Ib        |X 
H|       28360| |05 59 31.77|+44 56 50.8| 1.90|2|G|089.88237261|+44.94743492|+|  39.72|  -56.41|   -0.88|  0.69|  0.41|  0.78|  0.70|  0.37| 0.07| 0.37|-0.14| 0.34| 0.35| 0.03| 0.36|-0.04| 0.07| 0.23|  0|-0.54| 28360| 1.989|0.005| 1.904|0.005| | 0.077|0.006|T|0.05|0.03|C| | 1.9038|0.0006|0.014|125| | 1.90| 1.97|       |P|1|A|05596+4457|I| 1| 1|O| | |  |   |       |     |     |    |S| | | 40183|B+44 1328 |          |          |0.05|A2V         |X 
H|       28380| |05 59 43.24|+37 12 46.0| 2.65|1|G|089.93015897|+37.21276409| |  18.83|   42.09|  -73.61|  0.77|  0.49|  0.81|  1.04|  0.55| 0.25| 0.25|-0.10| 0.10|-0.22| 0.07|-0.09|-0.56| 0.29| 0.33|  0|-0.41| 28380| 2.574|0.005| 2.641|0.009| |-0.083|0.004|G|-.06|0.01|H| | 2.6103|0.0022|0.014| 98| | 2.59| 2.62|   3.62|P|1|A|05597+3713|I| 1| 1| | | |  |   |       |     |     |    |S| |P| 40312|B+37 1380 |          |          |-.06|A0p Si      |G 
H|       29034| |06 07 31.63|-37 15 10.5| 5.00| |H|091.88180046|-37.25292114| |   4.28|    0.90|    0.30|  0.44|  0.44|  0.54|  0.49|  0.50| 0.02| 0.08|-0.12| 0.08|-0.15| 0.13|-0.13| 0.12|-0.01|-0.08|  0|-3.58| 29034| 4.873|0.002| 4.983|0.002| |-0.095|0.003|T|-.08|0.00|L| | 4.9753|0.0005|0.005|135| | 4.97| 4.98|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 42167|          |C-37  2609|P-37   855|-.08|B8:IV       |3 
H|       29550| |06 13 35.56|-29 53 50.3| 8.98| |H|093.39817431|-29.89730323| |  18.20|  148.18|   13.97|  1.49|  1.68|  2.18|  1.83|  2.03|-0.03| 0.12|-0.07|-0.19|-0.01| 0.18| 0.01|-0.17| 0.03|-0.05|  0|     | 29550| 9.976|0.023| 9.034|0.017| | 0.817|0.022|T|0.84|0.02|L| | 9.1186|0.0021|0.020|121| | 9.08| 9.16|       |C| | |          | |  | 1|X| | |  |   |       |     |     |    | | | | 43197|          |C-29  2884|P-29  1163|0.79|G8/K0IV/V   |3 
H|       29655|H|06 14 52.70|+22 30 24.6| 3.31|2|H|093.71956952|+22.50682376|A|   9.34|  -62.53|  -10.24|  2.24|  1.58|  1.99|  2.46|  1.57|-0.15| 0.50|-0.15|-0.32|-0.04| 0.11| 0.11|-0.59| 0.22|-0.08|  3| 3.00| 29655| 5.358|0.011| 3.485|0.008|A| 1.600|0.390|G|2.70|0.14|O|*| 3.2945|0.0053|0.076| 62|*| 3.20| 3.43| 233.00|P|1|B|06149+2230|I| 1| 2|C| |B|AB|261|  1.705|0.044| 2.69|0.16|S| |W| 42995|B+22 1241 |          |          |2.70|M3III       |X 
H|       30122| |06 20 18.79|-30 03 48.2| 3.02|1|G|095.07827982|-30.06337656| |   9.70|    8.00|    3.81|  0.40|  0.43|  0.58|  0.54|  0.51| 0.04| 0.03|-0.07|-0.11|-0.09| 0.25|-0.06|-0.06|-0.07|-0.07|  0|-0.76| 30122| 2.803|0.002| 2.988|0.002| |-0.160|0.002|T|-.20|0.02|A| | 2.9524|0.0004|0.004|126| | 2.94| 2.96|       |M| | |06203-3003|I| 1| 1| | | |  |   |       |     |     |    |S| | | 44402|          |C-30  3038|P-30  1217|-.20|B2.5V       |3 
H|       30324| |06 22 41.99|-17 57 21.3| 1.98|1|G|095.67494750|-17.95591658| |   6.53|   -3.45|   -0.47|  0.50|  0.46|  0.66|  0.60|  0.57| 0.09| 0.15|-0.10|-0.14|-0.15| 0.02|-0.15|-0.23| 0.11|-0.11|  0| 1.28| 30324| 1.747|0.006| 1.933|0.005| |-0.240|0.006|G|-.24|0.02|A| | 1.8911|0.0014|0.010| 84| | 1.88| 1.91|   0.25|P|1|A|06227-1757|I| 1| 1| | | |  |   |       |     |     |    |S| | | 44743|B-17 1467 |          |          |-.24|B1II/III    |4 
H|       30343| |06 22 57.59|+22 30 49.9| 2.87|2|H|095.73996302|+22.51385027| |  14.07|   56.84| -108.79|  0.87|  0.65|  0.93|  1.08|  0.76| 0.30| 0.10|-0.26|-0.24|-0.52| 0.28|-0.38|-0.67| 0.34| 0.48|  2| 1.77| 30343| 4.997|0.006| 3.086|0.006| | 1.621|0.007|T|2.30|0.05|O| | 2.9141|0.0085|0.043| 71| | 2.87| 2.99|       |U|2| |06230+2230|I| 1| 1| | |S|  |   |       |     |     |    |S| | | 44478|B+22 1304 |          |          |2.28|M3IIIvar    |X 
H|       30438| |06 23 57.09|-52 41 44.6|-0.62|2|H|095.98787763|-52.69571799| |  10.43|   19.99|   23.67|  0.50|  0.46|  0.53|  0.53|  0.56| 0.02| 0.11|-0.14|-0.23|-0.07| 0.15|-0.06| 0.19|-0.25|-0.04|  1| 3.15| 30438|-0.417|0.019|-0.608|0.016| | 0.164|0.017|G|0.23|0.02|A| |-0.5536|0.0066|0.039| 87| |-0.60|-0.48|       |U| | |          | |  | 1| | |S|  |   |       |     |     |    |S| | | 45348|          |          |P-52   914|0.23|F0Ib        |X 
H|       30860| |06 28 45.74|+38 57 47.1| 7.89| |H|097.19059648|+38.96309296| |  20.43|  -43.80|  -53.45|  0.87|  0.55|  0.98|  1.03|  0.64| 0.11| 0.34|-0.02|-0.02|-0.10|-0.12|-0.10|-0.36| 0.06| 0.02|  0| 0.10| 30860| 8.825|0.013| 7.959|0.010| | 0.740|0.015|G|0.79|0.01|H| | 8.0298|0.0016|0.012|101| | 7.99| 8.06|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 45350|B+39 1637 |          |          |0.79|G5          |S 
H|       30905| |06 29 13.07|+10 56 02.6| 8.10| |H|097.30445502|+10.93404377| |  27.67|  206.14|  -62.69|  1.16|  0.81|  1.29|  1.11|  0.86| 0.05| 0.47|-0.22| 0.00| 0.19|-0.16| 0.09|-0.09|-0.20| 0.39|  0|-0.16| 30905| 9.182|0.022| 8.220|0.016| | 0.846|0.020|T|0.86|0.01|L| | 8.2518|0.0075|0.045| 46| | 8.21| 8.32|       |R| | |          | |  | 1| | | |  |   |       |     |     |    | | | | 45652|B+11 1197 |          |          |2.69|K5          |S 
H|       31681| |06 37 42.70|+16 23 57.9| 1.93| |G|099.42792641|+16.39941482| |  31.12|   -2.04|  -66.92|  2.42|  1.80|  2.33|  3.77|  2.60| 0.30| 0.27|-0.07|-0.43|-0.42| 0.04|-0.35|-0.60|-0.07| 0.66|  6|     | 31681|      |     | 2.024|0.009| | 0.001|0.005|G|0.04|0.00|G| | 1.9290|0.0008|0.004| 49| | 1.92| 1.94|       | | | |06377+1624|I| 1| 1|X| | |  |   |       |     |     |    |S| |D| 47105|B+16 1223 |          |          |0.04|A0IV        |X 
H|       31895| |06 40 01.70|-48 32 31.3| 8.05| |H|100.00709846|-48.54202825| |  11.44|   26.51|   30.06|  0.64|  0.68|  0.72|  0.70|  0.72| 0.16|-0.04|-0.14|-0.17|-0.15| 0.11|-0.13|-0.04| 0.07| 0.11|  0|-0.41| 31895| 8.969|0.014| 8.140|0.011| | 0.747|0.014|T|0.79|0.01|L| | 8.1948|0.0013|0.009| 98| | 8.18| 8.21|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 48265|          |C-48  2430|P-48   911|0.78|G5IV/V      |2 
H|       32246| |06 43 55.93|+25 07 52.2| 3.06|1|H|100.98304088|+25.13115531| |   3.61|   -5.93|  -12.81|  0.97|  0.45|  0.91|  1.25|  0.66| 0.19| 0.32| 0.01| 0.33|-0.11| 0.02| 0.23|-0.44| 0.06| 0.63|  0| 0.48| 32246| 4.852|0.003| 3.170|0.002| | 1.377|0.015|G|1.22|0.01|G| | 3.1915|0.0011|0.007| 82| | 3.18| 3.20|       |M| | |06440+2508|I| 1| 1| | | |  |   |       |     |     |    |S| | | 48329|B+25 1406 |          |          |1.22|A3mA6-A9    |G 
H|       32349| |06 45 09.25|-16 42 47.3|-1.44|2|G|101.28854105|-16.71314306|+| 379.21| -546.01|-1223.08|  1.21|  1.04|  1.58|  1.33|  1.24| 0.05| 0.22|-0.30|-0.50| 0.13|-0.31| 0.12|-0.54| 0.32|-0.05|  0|     | 32349|      |     |      |     | | 0.009|0.007|G|-.02|0.00|A| |-1.0876|0.0024|0.040|159| |-1.17|-0.98|       |U| | |06451-1643|I| 1| 1|O| | |  |   |       |     |     |    |S| |X| 48915|B-16 1591 |          |          |-.02|A0m...      |4 
H|       32362| |06 45 17.43|+12 53 45.8| 3.35| |H|101.32263980|+12.89605513| |  57.02| -115.16| -190.91|  0.74|  0.43|  0.83|  0.67|  0.50|-0.10| 0.54|-0.10|-0.15| 0.07|-0.31| 0.04|-0.43|-0.07| 0.08|  0|-1.42| 32362| 3.879|0.003| 3.393|0.002| | 0.443|0.008|G|0.48|0.03|C| | 3.4417|0.0005|0.004| 86| | 3.44| 3.45|       | | | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 48737|B+13 1396 |          |          |0.48|F5IV        |X 
H|       32916| |06 51 30.49|+40 52 05.0| 8.10| |G|102.87703924|+40.86805498| |  24.55|   34.96| -122.85|  0.98|  0.59|  1.14|  1.18|  0.79|-0.21| 0.39|-0.19| 0.03|-0.10|-0.12|-0.04|-0.30| 0.15|-0.09|  0|-0.50| 32916| 9.017|0.016| 8.175|0.013| | 0.729|0.015|G|0.78|0.01|H| | 8.2432|0.0020|0.013| 93| | 8.22| 8.27|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 49674|B+41 1544 |          |          |0.78|G0          |S 
H|       33579| |06 58 37.55|-28 58 19.5| 1.50|1|G|104.65644451|-28.97208931| |   7.57|    2.63|    2.29|  0.37|  0.42|  0.57|  0.48|  0.57| 0.05| 0.00|-0.15| 0.06| 0.00|-0.07|-0.01| 0.13| 0.04| 0.08|  0|-0.01| 33579| 1.350|0.006| 1.500|0.005| |-0.211|0.006|G|-.20|0.02|A| | 1.4160|0.0005|0.005|123| | 1.41| 1.42|       |M| | |06586-2858|I| 1| 1| | | |  |   |       |     |     |    |S| | | 52089|          |C-28  3666|P-28  1586|-.20|B2II        |3 
H|       33719| |07 00 18.10|-05 22 02.5| 6.29| |H|105.07543371|-05.36735720| |  35.63| -115.76|   80.35|  0.73|  0.52|  0.84|  0.68|  0.55|-0.11| 0.42|-0.23|-0.36| 0.03|-0.14| 0.02|-0.46|-0.01| 0.12|  0| 0.31| 33719| 6.988|0.005| 6.358|0.004| | 0.572|0.003|G|0.64|0.00|H| | 6.4132|0.0007|0.005| 79| | 6.40| 6.43|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 52265|B-05 1910 |          |          |0.64|G0III-IV    |S 
H|       33856| |07 01 43.15|-27 56 05.4| 3.49|2|H|105.42979876|-27.93484165| |   2.68|   -6.01|    4.64|  0.37|  0.43|  0.59|  0.51|  0.58| 0.11| 0.09|-0.14| 0.16|-0.04| 0.03|-0.03| 0.11|-0.03| 0.25|  0| 0.49| 33856| 5.743|0.007| 3.675|0.004| | 1.729|0.014|G|1.82|0.02|A| | 3.5847|0.0034|0.036|138| | 3.54| 3.64|       |U|2|C|07017-2756|I| 1| 1| | |S|  |   |       |     |     |    |S| | | 52877|          |C-27  3544|P-27  1648|1.82|K4III       |3 
H|       34045| |07 03 45.49|-15 37 59.7| 4.11| |H|105.93955493|-15.63325876| |   8.11|   -0.81|  -11.20|  0.46|  0.47|  0.63|  0.66|  0.56|-0.32| 0.09|-0.06| 0.13| 0.31|-0.09| 0.15|-0.37| 0.11|-0.56|  0|-0.73| 34045| 3.960|0.002| 4.086|0.002| |-0.112|0.011|G|-.09|0.02|A| | 4.0738|0.0004|0.004|122| | 4.07| 4.08|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 53244|B-15 1625 |          |          |-.09|B8II        |4 
H|       34088| |07 04 06.54|+20 34 13.1| 4.01|2|H|106.02723079|+20.57029939| |   2.79|   -5.72|   -0.96|  0.78|  0.49|  0.81|  0.82|  0.58|-0.01| 0.44| 0.01|-0.08| 0.10| 0.02| 0.04|-0.37|-0.09|-0.04|  0|-0.18| 34088| 5.139|0.044| 4.106|0.026| | 0.899|0.038|T|0.90|0.03|L| | 4.1689|0.0340|0.214| 71| | 3.86| 4.33|  10.15|P|1|A|07041+2035|I| 1| 1| | | |  |   |       |     |     |    |S| | | 52973|B+20 1687 |          |          |0.94|G3Ibv SB    |G 
H|       34444| |07 08 23.49|-26 23 35.5| 1.83|1|G|107.09785853|-26.39320776| |   1.82|   -2.75|    3.33|  0.33|  0.37|  0.56|  0.40|  0.47| 0.17| 0.09|-0.09| 0.17|-0.05| 0.11|-0.02| 0.02| 0.16| 0.25|  0|-0.16| 34444| 2.704|0.002| 1.913|0.003| | 0.671|0.019|G|0.67|0.02|A| | 1.9628|0.0006|0.006|160| | 1.95| 1.97|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 54605|          |C-26  3916|P-26  1793|0.67|F8Ia        |3 
H|       35550| |07 20 07.39|+21 58 56.4| 3.50| |G|110.03078890|+21.98233941|+|  55.45|  -18.72|   -7.76|  5.81|  4.11|  0.85| 11.31|  5.00| 0.49| 0.15|-0.05|-0.99|-0.50|-0.18|-0.62|-0.95|-0.04| 0.63|  0| 1.44| 35550| 3.946|0.002| 3.579|0.002| | 0.374|0.015|G|0.44|0.03|C| | 3.6031|0.0007|0.004| 34| | 3.60| 3.61|       | | | |07201+2159|I| 1| 1|O| | |  |   |       |     |     |    |S| |D| 56986|B+22 1645 |          |          |0.44|F0IV...     |X 
H|       35904| |07 24 05.71|-29 18 11.2| 2.45|2|G|111.02377104|-29.30311979| |   1.02|   -3.76|    6.66|  0.37|  0.44|  0.57|  0.44|  0.60| 0.25| 0.08|-0.16| 0.22| 0.03| 0.19| 0.08|-0.01| 0.06| 0.30|  2|-1.81| 35904| 2.398|0.004| 2.451|0.003| |-0.083|0.010|G|0.01|0.02|A| | 2.4215|0.0021|0.030|156| | 2.38| 2.48|       |U|2| |07240-2918|I| 1| 1| | | |  |   |       |     |     |    |S| | | 58350|          |C-29  4328|P-29  1680|0.01|B5Ia        |3 
H|       36188| |07 27 09.07|+08 17 21.9| 2.89|1|G|111.78780121|+08.28940893| |  19.16|  -50.28|  -38.45|  0.77|  0.48|  0.85|  0.77|  0.52|-0.12| 0.37|-0.27|-0.24|-0.12|-0.14|-0.14|-0.23| 0.07|-0.11|  0| 1.74| 36188| 2.794|0.003| 2.878|0.003| |-0.097|0.008|G|-.07|0.02|A| | 2.8546|0.0004|0.005| 65| | 2.84| 2.86|       |M| | |07272+0818|I| 1| 1| | | |  |   |       |     |     |    |S| | | 58715|B+08 1774 |          |          |-.07|B8Vvar      |X 
H|       36850|H|07 34 36.00|+31 53 19.1| 1.58| |G|113.65001898|+31.88863645|A|  63.27| -206.33| -148.18|  1.20|  1.03|  1.23|  1.60|  1.47|-0.07| 0.23| 0.26|-0.04| 0.28| 0.24| 0.10|-0.44|-0.35|-0.36| 40| 2.17| 36850|      |     |      |     | | 0.034|0.002|G|0.05|0.00|R|*| 1.5811|0.0009|0.005| 61|*| 1.57| 1.59|       |D| | |07346+3153|I| 1| 2|C| |C|AB| 76|  3.124|0.002| 1.04|0.01|S| | | 60179|B+32 1581 |          |          |0.05|A2Vm        |S 
H|       37265| |07 39 09.96|+34 35 04.7| 4.89| |H|114.79148501|+34.58463287| |  20.62|  -35.97| -118.03|  0.92|  0.61|  0.96|  1.01|  0.81|-0.01| 0.42|-0.13|-0.02|-0.10|-0.01|-0.03|-0.01| 0.17|-0.02|  0|-1.35| 37265| 5.392|0.004| 4.939|0.003| | 0.413|0.008|G|0.47|0.03|C| | 4.9874|0.0011|0.005| 42| | 4.98| 5.00|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 61110|B+34 1649 |          |          |0.47|F3III       |X 
H|       37279| |07 39 18.54|+05 13 39.0| 0.40| |G|114.82724194|+05.22750767|+| 285.93| -716.57|-1034.58|  0.82|  0.50|  0.88|  0.88|  0.38| 0.03| 0.21|-0.30|-0.19|-0.06|-0.22|-0.07|-0.55| 0.14| 0.09|  0| 1.94| 37279|      |     |      |     | | 0.432|0.015|G|0.49|0.02|A| | 0.4607|0.0017|0.007| 20| | 0.45| 0.52|       | | | |07393+0514|I| 1| 1|O| | |  |   |       |     |     |    |S| |D| 61421|B+05 1739 |          |          |0.49|F5IV-V      |X 
H|       37284| |07 39 21.91|-78 16 44.0| 9.37| |G|114.84129342|-78.27887587| |  27.93|  -20.65|  -39.69|  0.80|  0.78|  0.86|  0.91|  0.95| 0.01| 0.23| 0.08| 0.00| 0.01|-0.05| 0.00|-0.13| 0.07|-0.21|  0|-1.16| 37284|10.681|0.034| 9.510|0.021| | 1.006|0.015|G|1.06|0.02|I| | 9.5006|0.0018|0.018|116| | 9.47| 9.54|       | | | |          | |  | 1| | | |  |   |       |     |     |    | | | | 63454|          |          |P-77   324|0.98|K4V         |1 
H|       37826| |07 45 19.36|+28 01 34.7| 1.16|1|G|116.33068263|+28.02631031| |  96.74| -625.69|  -45.95|  0.75|  0.45|  0.87|  1.02|  0.53|-0.22| 0.22|-0.11| 0.12|-0.08|-0.35|-0.10|-0.11|-0.11|-0.01|  0|-0.93| 37826| 2.455|0.003| 1.325|0.006| | 0.991|0.005|G|0.97|0.01|G| | 1.2947|0.0006|0.005| 83| | 1.29| 1.30|       |M| | |07454+2802|I| 1| 1| | |S|  |   |       |     |     |    |S| | | 62509|B+28 1463 |          |          |0.97|K0IIIvar    |X 
H|       38041| |07 47 49.57|-54 15 48.5| 8.10| |G|116.95654757|-54.26346735| |  30.66|  147.22| -278.72|  0.63|  0.64|  0.69|  0.84|  0.83| 0.09| 0.00|-0.06| 0.06|-0.15| 0.06|-0.14|-0.10| 0.07| 0.14|  0|-0.92| 38041| 9.024|0.013| 8.188|0.011| | 0.745|0.012|G|0.79|0.01|H| | 8.2473|0.0013|0.015|109| | 8.23| 8.28|       | | | |          | |  | 1| | | |  |   |       |     |     |    | | | | 63765|          |C-53  2007|P-53  1433|0.79|G6IV/V      |1 
H|       38170| |07 49 17.66|-24 51 35.2| 3.34|1|G|117.32357809|-24.85978401| |   2.42|   -5.56|   -0.71|  0.42|  0.46|  0.74|  0.47|  0.42|-0.04| 0.18|-0.02| 0.12| 0.09| 0.00| 0.12|-0.39| 0.28|-0.04|  0|-0.54| 38170| 4.925|0.002| 3.468|0.002| | 1.218|0.004|G|1.08|0.02|A| | 3.5109|0.0011|0.009|156| | 3.50| 3.55|       |U|2| |07493-2452|I| 1| 1| | |S|  |   |       |     |     |    |S| | | 63700|          |C-24  6030|P-24  2939|1.08|G6Ia        |4 
H|       39429| |08 03 35.07|-40 00 11.5| 2.21|1|H|120.89612561|-40.00318846| |   2.33|  -30.82|   16.77|  0.41|  0.40|  0.51|  0.44|  0.41|-0.07| 0.02| 0.10|-0.01| 0.01| 0.08| 0.00|-0.08| 0.08|-0.13|  1|-1.96| 39429| 1.957|0.003| 2.189|0.003| |-0.269|0.018|G|-.22|0.02|A| | 2.1364|0.0010|0.007|102| | 2.12| 2.15|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 66811|          |C-39  3939|P-39  2011|-.22|O5IAf       |G 
H|       39757| |08 07 32.70|-24 18 16.0| 2.83|2|H|121.88625899|-24.30443677| |  51.99|  -83.29|   46.38|  0.35|  0.36|  0.66|  0.34|  0.32| 0.28| 0.13| 0.06|-0.02| 0.20|-0.07| 0.23|-0.26| 0.04| 0.49|  0| 0.66| 39757| 3.361|0.003| 2.874|0.002| | 0.458|0.003|T|0.42|0.04|A| | 2.9157|0.0038|0.040|293| | 2.86| 2.96|   0.14|P|1|A|08075-2418|I| 1| 1| | |S|  |   |       |     |     |    |S| |P| 67523|          |C-23  6828|P-23  3368|0.42|F2mF5IIp    |G 
H|       40167|H|08 12 12.71|+17 38 53.3| 4.67| |H|123.05295353|+17.64813756|A|  39.11|   28.29| -150.94|  1.85|  1.01|  1.38|  2.00|  1.15| 0.26|-0.07|-0.10|-0.42|-0.19|-0.17|-0.22|-0.23| 0.12| 0.38|  2| 0.31| 40167|      |     |      |     | | 0.531|0.003|G|0.60|0.00|R|*| 4.7809|0.0008|0.005| 50|-| 4.77| 4.79|       |D| | |08123+1738|I| 2| 3|C| |B|  |   |       |     |     |    |S| |G| 68255|B+18 1867 |          |          |0.60|G0V         |X 
H|       40526| |08 16 30.95|+09 11 08.4| 3.53| |G|124.12895101|+09.18566295| |  11.23|  -46.80|  -48.65|  1.34|  0.60|  0.97|  1.47|  0.77| 0.04| 0.27|-0.26| 0.21|-0.02|-0.18|-0.12| 0.17|-0.12| 0.22|  4| 2.10| 40526| 5.477|0.004| 3.696|0.003| | 1.481|0.006|G|1.47|0.02|A| | 3.6714|0.0010|0.006| 73| | 3.66| 3.68|       | | | |08165+0911|I| 1| 1|G| | |  |   |       |     |     |    |S| | | 69267|B+09 1917 |          |          |1.47|K4III       |X 
H|       40687| |08 18 22.02|+61 27 38.3| 8.20| |G|124.59173488|+61.46064485| |  17.00|  128.33|   31.73|  0.60|  0.60|  0.96|  0.63|  0.71|-0.03| 0.22|-0.12| 0.24| 0.16|-0.07| 0.20|-0.13| 0.06| 0.06|  0| 0.00| 40687| 9.001|0.011| 8.272|0.009| | 0.652|0.015|G|0.72|0.01|H| | 8.3356|0.0014|0.014|142| | 8.31| 8.36|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 68988|B+61 1038 |          |          |0.72|G0          |S 
H|       40881| |08 20 32.15|+24 01 20.5| 5.92| |H|125.13395549|+24.02235699| |   7.78|  -20.67|  -17.84|  0.83|  0.47|  0.97|  1.09|  0.87|-0.22| 0.29|-0.21| 0.15| 0.04| 0.04|-0.01| 0.36|-0.31|-0.16|  2|-1.36| 40881| 5.864|0.003| 5.910|0.004| |-0.039|0.004|T|-.02|0.00|L| | 5.9153|0.0006|0.006|110| | 5.91| 5.93|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 70011|B+24 1909 |          |          |-.02|B9.5V       |X 
H|       41037|H|08 22 30.86|-59 30 34.3| 1.86|2|G|125.62860299|-59.50953829|A|   5.16|  -25.34|   22.72|  0.69|  0.61|  0.49|  0.53|  0.45|-0.08|-0.04|-0.06| 0.12|-0.17| 0.02|-0.20|-0.07| 0.15|-0.18|  2| 1.95| 41037| 3.496|0.003| 2.080|0.003|*| 1.196|0.003|T|1.16|0.00|L|*| 1.9996|0.0033|0.021| 79|*| 1.96| 2.04|       |U|2| |08225-5931|H| 1| 2|C| |A|AB|132|  0.463|0.005| 1.96|0.02|S| |P| 71129|          |          |P-59  1032|1.58|K3III+B2V   |G 
H|       41075| |08 22 50.13|+43 11 18.1| 4.25|1|G|125.70887544|+43.18837233| |   8.39|  -25.62|  -99.44|  0.71|  0.44|  0.79|  0.95|  0.58| 0.01| 0.25|-0.17| 0.13|-0.05| 0.07|-0.05| 0.03|-0.04|-0.03|  0| 0.44| 41075| 6.288|0.004| 4.426|0.003| | 1.550|0.003|G|1.61|0.03|C| | 4.3650|0.0009|0.007| 85| | 4.35| 4.38|       |M| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 70272|B+43 1815 |          |          |1.61|K5III       |X 
H|       41704| |08 30 16.03|+60 43 06.4| 3.35| |H|127.56679232|+60.71843110| |  17.76| -134.31| -107.73|  0.40|  0.44|  0.65|  0.40|  0.47|-0.21| 0.17|-0.14| 0.35| 0.09|-0.07| 0.14|-0.22| 0.04|-0.10|  1| 2.22| 41704| 4.426|0.002| 3.450|0.002| | 0.856|0.002|T|0.87|0.00|L| | 3.5041|0.0004|0.004|134| | 3.50| 3.51|       | | | |08303+6043|I| 1| 1| | | |  |   |       |     |     |    |S| | | 71369|B+61 1054 |          |          |0.87|G4II-III    |X 
H|       42402| |08 38 45.45|+03 20 29.3| 4.45| |G|129.68936993|+03.34147477| |   9.25|  -19.03|  -16.29|  0.70|  0.49|  0.94|  0.95|  0.61|-0.11| 0.22|-0.39| 0.10| 0.27|-0.33| 0.10| 0.45|-0.23| 0.07|  0| 1.09| 42402| 6.024|0.004| 4.582|0.003| | 1.216|0.004|T|1.12|0.02|A| | 4.6208|0.0004|0.004| 81| | 4.62| 4.63|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 73471|B+03 2026 |          |          |1.12|K2III       |X 
H|       42446| |08 39 15.87|+12 57 38.2| 8.23| |H|129.81613153|+12.96060186| |  10.31| -113.68|  -93.19|  1.09|  0.62|  1.11|  1.54|  0.86|-0.07| 0.28|-0.27|-0.24| 0.08|-0.14|-0.05| 0.21|-0.06| 0.23|  0| 0.73| 42446| 9.460|0.022| 8.343|0.015| | 0.962|0.021|T|0.95|0.02|L| | 8.3904|0.0013|0.011| 76| | 8.37| 8.41|       |C| | |          | |  | 1| | | |  |   |       |     |     |    |S| | | 73534|B+13 1956 |          |          |0.96|G5          |S 
